Date,Open,High,Low,Close,Adj Close,Volume
2021-05-14,13393.799805,13546.900391,13393.799805,13524.259766,13524.259766,0
2021-05-17,13524.259766,13543.740234,13464.559570,13502.290039,13502.290039,0
2021-05-18,13502.290039,13509.959961,13409.530273,13410.570313,13410.570313,0
2021-05-19,13410.570313,13410.570313,13190.259766,13354.160156,13354.160156,0
2021-05-20,13354.160156,13490.120117,13354.160156,13440.179688,13440.179688,0
2021-05-21,13440.179688,13562.240234,13440.179688,13482.839844,13482.839844,0
2021-05-24,13482.839844,13584.110352,13482.839844,13546.480469,13546.480469,0
2021-05-25,13546.480469,13581.400391,13483.049805,13497.849609,13497.849609,0
2021-05-26,13497.849609,13522.879883,13457.370117,13497.389648,13497.389648,0
2021-05-27,13497.389648,13585.360352,13497.389648,13537.429688,13537.429688,0
2021-05-28,13537.429688,13592.639648,13537.429688,13551.269531,13551.269531,0
2021-06-01,13551.269531,13644.809570,13510.580078,13522.530273,13522.530273,0
2021-06-02,13522.530273,13580.030273,13515.740234,13540.099609,13540.099609,0
2021-06-03,13540.099609,13572.959961,13463.070313,13544.259766,13544.259766,0
2021-06-04,13544.259766,13602.620117,13544.259766,13594.200195,13594.200195,0
2021-06-07,13594.200195,13619.089844,13564.469727,13594.200195,13594.200195,0
2021-06-08,13572.110352,13575.969727,13482.820313,13537.200195,13537.200195,0
2021-06-09,13537.200195,13561.269531,13504.759766,13504.799805,13504.799805,0
2021-06-10,13504.799805,13602.849609,13504.799805,13550.370117,13550.370117,0
2021-06-11,13550.370117,13580.440430,13505.440430,13559.379883,13559.379883,0
2021-06-14,13559.379883,13559.379883,13470.110352,13534.209961,13534.209961,0
2021-06-15,13534.209961,13558.450195,13496.230469,13533.900391,13533.900391,0
2021-06-16,13533.900391,13540.259766,13396.000000,13445.110352,13445.110352,0
2021-06-17,13445.110352,13474.089844,13311.469727,13386.980469,13386.980469,0
2021-06-18,13386.980469,13386.980469,13190.030273,13192.940430,13192.940430,0
2021-06-21,13192.940430,13417.540039,13192.940430,13414.030273,13414.030273,0
2021-06-22,13414.030273,13490.269531,13375.709961,13455.530273,13455.530273,0
2021-06-23,13455.530273,13477.509766,13426.669922,13428.120117,13428.120117,0
2021-06-24,13428.120117,13535.750000,13428.120117,13521.570313,13521.570313,0
2021-06-25,13521.570313,13632.719727,13521.570313,13613.849609,13613.849609,0
2021-06-28,13613.849609,13617.870117,13515.669922,13558.259766,13558.259766,0
2021-06-29,13558.259766,13614.179688,13525.540039,13534.969727,13534.969727,0
2021-06-30,13534.969727,13589.200195,13524.669922,13571.030273,13571.030273,0
2021-07-01,13571.030273,13664.549805,13571.030273,13664.419922,13664.419922,0
2021-07-02,13664.419922,13735.150391,13660.349609,13719.950195,13719.950195,0
2021-07-06,13719.950195,13719.950195,13565.709961,13646.370117,13646.370117,0
2021-07-07,13646.370117,13693.740234,13593.500000,13681.330078,13681.330078,0
2021-07-08,13681.330078,13681.330078,13458.589844,13540.469727,13540.469727,0
2021-07-09,13540.469727,13734.160156,13540.469727,13722.549805,13722.549805,0
2021-07-12,13722.549805,13779.419922,13667.820313,13771.690430,13771.690430,0
2021-07-13,13771.690430,13771.690430,13717.469727,13720.990234,13720.990234,0
2021-07-14,13720.990234,13771.410156,13661.320313,13714.349609,13714.349609,0
2021-07-15,13714.349609,13735.559570,13656.040039,13719.769531,13719.769531,0
2021-07-16,13719.769531,13763.610352,13623.879883,13639.139648,13639.139648,0
2021-07-19,13639.139648,13639.139648,13300.490234,13395.349609,13395.349609,0
2021-07-20,13395.349609,13640.719727,13395.349609,13597.740234,13597.740234,0
2021-07-21,13597.740234,13728.370117,13597.740234,13717.129883,13717.129883,0
2021-07-22,13717.129883,13726.719727,13658.490234,13708.849609,13708.849609,0
2021-07-23,13708.849609,13836.389648,13708.849609,13824.879883,13824.879883,0
2021-07-26,13824.879883,13837.059570,13769.370117,13832.879883,13832.879883,0
2021-07-27,13832.879883,13832.879883,13744.179688,13827.980469,13827.980469,0
2021-07-28,13827.980469,13846.469727,13774.330078,13794.530273,13794.530273,0
2021-07-29,13794.530273,13904.429688,13794.530273,13864.099609,13864.099609,0
2021-07-30,13864.099609,13877.839844,13781.950195,13798.379883,13798.379883,0
2021-08-02,13798.379883,13903.040039,13756.700195,13764.530273,13764.530273,0
2021-08-03,13764.530273,13879.940430,13731.240234,13878.830078,13878.830078,0
2021-08-04,13878.830078,13878.830078,13777.879883,13779.179688,13779.179688,0
2021-08-05,13779.179688,13857.219727,13779.179688,13857.000000,13857.000000,0
2021-08-06,13857.000000,13941.110352,13857.000000,13928.280273,13928.280273,0
2021-08-09,13928.280273,13930.019531,13881.860352,13909.820313,13909.820313,0
2021-08-10,13909.820313,13985.410156,13908.110352,13966.669922,13966.669922,0
2021-08-11,13966.669922,14032.919922,13966.669922,14012.570313,14012.570313,0
2021-08-12,14012.570313,14041.250000,13982.860352,14037.769531,14037.769531,0
2021-08-13,14037.769531,14066.690430,14022.639648,14045.500000,14045.500000,0
2021-08-16,14045.500000,14086.259766,13939.709961,14085.639648,14085.639648,0
2021-08-17,14085.639648,14085.639648,13939.849609,14033.959961,14033.959961,0
2021-08-18,14033.959961,14048.099609,13881.679688,13887.169922,13887.169922,0
2021-08-19,13887.169922,13900.089844,13772.179688,13853.709961,13853.709961,0
2021-08-20,13853.709961,13941.669922,13830.950195,13922.450195,13922.450195,0
2021-08-23,13922.450195,14032.730469,13922.450195,13986.509766,13986.509766,0
2021-08-24,13986.509766,14020.679688,13986.509766,13990.610352,13990.610352,0
2021-08-25,13990.610352,14049.360352,13958.509766,14020.629883,14020.629883,0
2021-08-26,14020.629883,14048.990234,13945.480469,13947.290039,13947.290039,0
2021-08-27,13947.290039,14035.700195,13947.290039,14026.820313,14026.820313,0
2021-08-30,14026.820313,14056.910156,13990.809570,14008.400391,14008.400391,0
2021-08-31,14008.400391,14033.519531,13954.879883,13973.049805,13973.049805,0
2021-09-01,13973.049805,13979.969727,13930.190430,13958.570313,13958.570313,0
2021-09-02,13958.570313,14038.959961,13958.570313,14028.330078,14028.330078,0
2021-09-03,14028.330078,14028.330078,13963.410156,14004.769531,14004.769531,0
2021-09-07,14004.769531,14004.769531,13906.339844,13914.330078,13914.330078,0
2021-09-08,13914.330078,13940.179688,13858.919922,13911.370117,13911.370117,0
2021-09-09,13911.370117,13967.929688,13831.040039,13840.509766,13840.509766,0
2021-09-10,13840.509766,13918.580078,13748.980469,13751.080078,13751.080078,0
2021-09-13,13751.080078,13851.250000,13721.450195,13790.980469,13790.980469,0
2021-09-14,13790.980469,13830.580078,13650.809570,13672.629883,13672.629883,0
2021-09-15,13672.629883,13807.030273,13652.929688,13778.500000,13778.500000,0
2021-09-16,13778.500000,13826.120117,13674.230469,13747.169922,13747.169922,0
2021-09-17,13747.169922,13774.240234,13678.929688,13690.259766,13690.259766,0
2021-09-20,13690.259766,13690.259766,13356.089844,13505.559570,13505.559570,0
2021-09-21,13505.559570,13640.360352,13499.009766,13499.280273,13499.280273,0
2021-09-22,13499.280273,13696.459961,13499.280273,13616.190430,13616.190430,0
2021-09-23,13616.190430,13868.000000,13616.190430,13814.700195,13814.700195,0
2021-09-24,13814.700195,13870.599609,13786.500000,13832.080078,13832.080078,0
2021-09-27,13832.080078,13905.980469,13823.690430,13831.169922,13831.169922,0
2021-09-28,13831.169922,13831.169922,13593.629883,13623.969727,13623.969727,0
2021-09-29,13623.969727,13736.950195,13622.030273,13670.410156,13670.410156,0
2021-09-30,13670.410156,13729.540039,13457.990234,13458.950195,13458.950195,0
2021-10-01,13458.950195,13707.700195,13430.950195,13635.879883,13635.879883,0
2021-10-04,13635.879883,13688.750000,13452.000000,13526.740234,13526.740234,0
2021-10-05,13526.740234,13723.669922,13526.740234,13637.799805,13637.799805,0
2021-10-06,13637.799805,13686.940430,13469.809570,13681.870117,13681.870117,0
2021-10-07,13681.870117,13893.459961,13681.870117,13799.610352,13799.610352,0
2021-10-08,13799.610352,13841.059570,13778.410156,13796.370117,13796.370117,0
2021-10-11,13796.370117,13857.110352,13671.080078,13672.860352,13672.860352,0
2021-10-12,13672.860352,13723.570313,13625.110352,13652.490234,13652.490234,0
2021-10-13,13652.490234,13687.950195,13550.419922,13658.879883,13658.879883,0
2021-10-14,13658.879883,13859.519531,13658.879883,13851.919922,13851.919922,0
2021-10-15,13851.919922,14025.500000,13851.919922,14005.200195,14005.200195,0
2021-10-18,14005.200195,14005.280273,13902.980469,13962.160156,13962.160156,0
2021-10-19,13962.160156,14084.589844,13962.160156,14084.129883,14084.129883,0
2021-10-20,14084.129883,14190.450195,14084.129883,14181.669922,14181.669922,0
2021-10-21,14181.669922,14192.429688,14119.480469,14188.150391,14188.150391,0
2021-10-22,14188.150391,14270.379883,14178.419922,14254.639648,14254.639648,0
2021-10-25,14254.639648,14310.110352,14232.919922,14286.309570,14286.309570,0
2021-10-26,14286.309570,14360.280273,14286.309570,14318.809570,14318.809570,0
2021-10-27,14318.809570,14318.809570,14124.959961,14124.969727,14124.969727,0
2021-10-28,14124.969727,14231.000000,14124.969727,14224.080078,14224.080078,0
2021-10-29,14224.080078,14270.080078,14191.730469,14246.169922,14246.169922,0
2021-11-01,14246.169922,14326.299805,14213.450195,14245.820313,14245.820313,0
2021-11-02,14245.820313,14298.759766,14219.500000,14267.530273,14267.530273,0
2021-11-03,14267.530273,14323.070313,14217.410156,14317.650391,14317.650391,0
2021-11-04,14317.650391,14323.179688,14226.059570,14292.269531,14292.269531,0
2021-11-05,14292.269531,14406.709961,14292.269531,14343.330078,14343.330078,0
2021-11-08,14343.330078,14416.990234,14343.330078,14384.950195,14384.950195,0
2021-11-09,14384.950195,14384.950195,14285.639648,14341.339844,14341.339844,0
2021-11-10,14341.339844,14376.410156,14285.679688,14320.599609,14320.599609,0
2021-11-11,14320.599609,14326.429688,14284.000000,14284.679688,14284.679688,0
2021-11-12,14284.679688,14356.389648,14281.389648,14339.940430,14339.940430,0
2021-11-15,14339.940430,14383.799805,14307.280273,14325.259766,14325.259766,0
2021-11-16,14325.259766,14421.889648,14325.259766,14360.030273,14360.030273,0
2021-11-17,14360.030273,14360.030273,14255.959961,14277.639648,14277.639648,0
2021-11-18,14277.639648,14295.790039,14188.110352,14227.599609,14227.599609,0
2021-11-19,14227.599609,14227.599609,14092.280273,14100.240234,14100.240234,0
2021-11-22,14100.240234,14216.780273,14100.240234,14106.219727,14106.219727,0
2021-11-23,14106.219727,14208.360352,14081.389648,14196.610352,14196.610352,0
2021-11-24,14196.610352,14230.669922,14141.990234,14220.349609,14220.349609,0
2021-11-26,14220.349609,14220.349609,13884.070313,13926.780273,13926.780273,0
2021-11-29,13926.780273,14066.419922,13915.950195,13975.280273,13975.280273,0
2021-11-30,13975.280273,13975.280273,13651.790039,13672.419922,13672.419922,0
2021-12-01,13672.419922,13905.320313,13544.250000,13544.879883,13544.879883,0
2021-12-02,13544.879883,13861.459961,13544.879883,13806.389648,13806.389648,0
2021-12-03,13806.389648,13891.780273,13660.879883,13779.730469,13779.730469,0
2021-12-06,13779.730469,14026.919922,13779.730469,13958.179688,13958.179688,0
2021-12-07,13958.179688,14182.690430,13958.179688,14133.570313,14133.570313,0
2021-12-08,14133.570313,14184.650391,14087.549805,14147.780273,14147.780273,0
2021-12-09,14147.780273,14191.370117,14084.849609,14142.570313,14142.570313,0
2021-12-10,14142.570313,14251.459961,14142.570313,14244.660156,14244.660156,0
2021-12-13,14244.660156,14244.660156,14156.959961,14192.410156,14192.410156,0
2021-12-14,14192.410156,14224.110352,14107.900391,14145.379883,14145.379883,0
2021-12-15,14145.379883,14300.360352,14113.700195,14295.940430,14295.940430,0
2021-12-16,14295.940430,14467.940430,14295.940430,14399.519531,14399.519531,0
2021-12-17,14399.519531,14399.519531,14160.469727,14182.019531,14182.019531,0
2021-12-20,14182.019531,14182.019531,13935.389648,14032.730469,14032.730469,0
2021-12-21,14032.730469,14230.139648,14032.730469,14211.879883,14211.879883,0
2021-12-22,14211.879883,14329.299805,14188.950195,14324.709961,14324.709961,0
2021-12-23,14324.709961,14429.299805,14324.709961,14384.360352,14384.360352,0
2021-12-27,14384.360352,14529.690430,14384.360352,14527.790039,14527.790039,0
2021-12-28,14527.790039,14595.480469,14515.790039,14534.230469,14534.230469,0
2021-12-29,14534.230469,14593.940430,14528.250000,14560.129883,14560.129883,0
2021-12-30,14560.129883,14631.429688,14544.519531,14551.389648,14551.389648,0
2021-12-31,14551.389648,14608.150391,14533.339844,14546.570313,14546.570313,0
2022-01-03,14546.570313,14592.690430,14478.839844,14586.500000,14586.500000,0
2022-01-04,14586.500000,14732.589844,14586.500000,14689.620117,14689.620117,0
2022-01-05,14689.620117,14774.370117,14557.490234,14558.959961,14558.959961,0
2022-01-06,14558.959961,14610.070313,14497.339844,14540.089844,14540.089844,0
2022-01-07,14540.089844,14605.139648,14497.589844,14558.259766,14558.259766,0
2022-01-10,14558.259766,14558.259766,14337.169922,14517.150391,14517.150391,0
2022-01-11,14517.150391,14602.879883,14420.120117,14600.559570,14600.559570,0
2022-01-12,14600.559570,14650.959961,14563.040039,14611.019531,14611.019531,0
2022-01-13,14611.019531,14647.650391,14472.959961,14500.030273,14500.030273,0
2022-01-14,14500.030273,14500.030273,14298.379883,14415.870117,14415.870117,0
2022-01-18,14415.870117,14415.870117,14172.349609,14222.980469,14222.980469,0
2022-01-19,14222.980469,14314.509766,14119.049805,14123.740234,14123.740234,0
2022-01-20,14123.740234,14305.660156,14008.530273,14024.219727,14024.219727,0
2022-01-21,14024.219727,14062.150391,13806.860352,13836.480469,13836.480469,0
2022-01-24,13836.480469,13852.490234,13356.480469,13828.669922,13828.669922,0
2022-01-25,13828.669922,13909.790039,13498.980469,13802.370117,13802.370117,0
2022-01-26,13802.370117,13995.660156,13615.099609,13723.370117,13723.370117,0
2022-01-27,13723.370117,13970.370117,13673.410156,13731.650391,13731.650391,0
2022-01-28,13731.650391,14007.419922,13613.580078,14003.620117,14003.620117,0
2022-01-31,14003.620117,14150.480469,13921.299805,14143.610352,14143.610352,0
2022-02-01,14143.610352,14288.440430,14122.500000,14273.370117,14273.370117,0
2022-02-02,14273.370117,14384.099609,14220.209961,14365.230469,14365.230469,0
2022-02-03,14365.230469,14365.230469,14180.849609,14199.610352,14199.610352,0
2022-02-04,14199.610352,14315.730469,14086.280273,14206.919922,14206.919922,0
2022-02-07,14206.919922,14288.070313,14166.379883,14202.200195,14202.200195,0
2022-02-08,14202.200195,14293.219727,14154.459961,14265.980469,14265.980469,0
2022-02-09,14265.980469,14421.870117,14265.980469,14397.459961,14397.459961,0
2022-02-10,14397.459961,14436.400391,14155.730469,14211.889648,14211.889648,0
2022-02-11,14211.889648,14289.410156,13976.500000,14027.769531,14027.769531,0
2022-02-14,14027.769531,14027.769531,13843.299805,13941.559570,13941.559570,0
2022-02-15,13941.559570,14124.089844,13941.559570,14080.500000,14080.500000,0
2022-02-16,14080.500000,14125.959961,13987.509766,14083.089844,14083.089844,0
2022-02-17,14083.089844,14083.089844,13837.959961,13863.379883,13863.379883,0
2022-02-18,13863.379883,13916.610352,13731.540039,13781.250000,13781.250000,0
2022-02-22,13781.250000,13786.219727,13542.459961,13636.759766,13636.759766,0
2022-02-23,13636.759766,13732.309570,13456.889648,13475.490234,13475.490234,0
2022-02-24,13475.490234,13497.019531,13147.570313,13473.160156,13473.160156,0
2022-02-25,13473.160156,13877.400391,13473.160156,13852.519531,13852.519531,0
2022-02-28,13852.519531,13852.519531,13604.969727,13761.190430,13761.190430,0
2022-03-01,13761.190430,13770.900391,13492.629883,13566.589844,13566.589844,0
2022-03-02,13566.589844,13862.570313,13566.589844,13806.929688,13806.929688,0
2022-03-03,13806.929688,13903.740234,13694.269531,13778.730469,13778.730469,0
2022-03-04,13778.730469,13778.730469,13554.370117,13714.089844,13714.089844,0
2022-03-07,13714.089844,13714.089844,13377.200195,13384.349609,13384.349609,0
2022-03-08,13384.349609,13544.969727,13238.709961,13243.929688,13243.929688,0
2022-03-09,13243.929688,13585.690430,13243.929688,13506.599609,13506.599609,0
2022-03-10,13506.599609,13506.599609,13341.709961,13483.620117,13483.620117,0
2022-03-11,13483.620117,13593.950195,13375.629883,13383.200195,13383.200195,0
2022-03-14,13383.200195,13583.320313,13354.650391,13411.379883,13411.379883,0
2022-03-15,13411.379883,13634.959961,13411.379883,13613.230469,13613.230469,0
2022-03-16,13613.230469,13832.750000,13587.160156,13824.889648,13824.889648,0
2022-03-17,13824.889648,14009.179688,13783.839844,14009.120117,14009.120117,0
2022-03-18,14009.120117,14093.610352,13938.080078,14084.009766,14084.009766,0
2022-03-21,14084.009766,14157.790039,13999.160156,14071.049805,14071.049805,0
2022-03-22,14071.049805,14193.679688,14071.049805,14164.299805,14164.299805,0
2022-03-23,14164.299805,14164.299805,13977.759766,13978.440430,13978.440430,0
2022-03-24,13978.440430,14094.709961,13978.440430,14093.919922,14093.919922,0
2022-03-25,14093.919922,14201.169922,14093.919922,14191.290039,14191.290039,0
2022-03-28,14191.290039,14225.480469,14087.299805,14225.360352,14225.360352,0
2022-03-29,14225.360352,14369.509766,14225.360352,14343.639648,14343.639648,0
2022-03-30,14343.639648,14357.790039,14227.490234,14301.910156,14301.910156,0
2022-03-31,14301.910156,14301.910156,14067.959961,14068.040039,14068.040039,0
2022-04-01,14068.040039,14142.030273,14023.780273,14134.959961,14134.959961,0
2022-04-04,14134.959961,14137.160156,14043.719727,14129.570313,14129.570313,0
2022-04-05,14129.570313,14235.919922,14018.209961,14046.599609,14046.599609,0
2022-04-06,14046.599609,14081.209961,13942.049805,14054.379883,14054.379883,0
2022-04-07,14054.379883,14194.950195,13990.889648,14148.240234,14148.240234,0
2022-04-08,14148.240234,14290.870117,14148.240234,14232.690430,14232.690430,0
2022-04-11,14232.690430,14232.690430,14061.980469,14077.429688,14077.429688,0
2022-04-12,14077.429688,14193.160156,13971.360352,14018.110352,14018.110352,0
2022-04-13,14018.110352,14088.400391,13962.990234,14074.250000,14074.250000,0
2022-04-14,14074.250000,14153.240234,14009.900391,14015.040039,14015.040039,0
2022-04-18,14015.040039,14062.860352,13909.309570,13962.280273,13962.280273,0
2022-04-19,13962.280273,14162.019531,13962.280273,14133.589844,14133.589844,0
2022-04-20,14133.589844,14307.099609,14133.589844,14234.269531,14234.269531,0
2022-04-21,14234.269531,14335.889648,14040.929688,14064.669922,14064.669922,0
2022-04-22,14064.669922,14064.669922,13641.719727,13651.389648,13651.389648,0
2022-04-25,13651.389648,13714.599609,13386.650391,13686.450195,13686.450195,0
2022-04-26,13686.450195,13686.450195,13418.919922,13418.950195,13418.950195,0
2022-04-27,13418.950195,13603.099609,13404.049805,13463.360352,13463.360352,0
2022-04-28,13463.360352,13784.150391,13463.360352,13726.629883,13726.629883,0
2022-04-29,13726.629883,13726.629883,13285.269531,13312.459961,13312.459961,0
2022-05-02,13312.459961,13385.650391,13043.620117,13283.160156,13283.160156,0
2022-05-03,13283.160156,13445.540039,13251.919922,13344.120117,13344.120117,0
2022-05-04,13344.120117,13720.030273,13326.769531,13698.580078,13698.580078,0
2022-05-05,13698.580078,13698.580078,13236.400391,13357.830078,13357.830078,0
2022-05-06,13357.830078,13368.919922,13136.559570,13332.740234,13332.740234,0
2022-05-09,13332.740234,13332.740234,12920.259766,12971.330078,12971.330078,0
2022-05-10,12971.330078,13142.519531,12783.480469,12905.650391,12905.650391,0
2022-05-11,12905.650391,13126.540039,12822.519531,12834.799805,12834.799805,0
2022-05-12,12834.799805,12877.080078,12646.900391,12851.629883,12851.629883,0
2022-05-13,12851.629883,13081.639648,12851.629883,13048.589844,13048.589844,0
2022-05-16,13048.589844,13173.700195,12966.080078,13066.620117,13066.620117,0
2022-05-17,13066.620117,13261.629883,13066.620117,13254.570313,13254.570313,0
2022-05-18,13254.570313,13254.570313,12785.280273,12827.070313,12827.070313,0
2022-05-19,12827.070313,12869.690430,12653.209961,12753.650391,12753.650391,0
2022-05-20,12753.650391,12881.940430,12554.870117,12810.589844,12810.589844,0
2022-05-23,12810.589844,13106.610352,12810.589844,13065.589844,13065.589844,0
2022-05-24,13065.589844,13127.820313,12875.940430,13092.980469,13092.980469,0
2022-05-25,13092.980469,13221.120117,13046.780273,13168.509766,13168.509766,0
2022-05-26,13168.509766,13398.469727,13168.509766,13349.070313,13349.070313,0
2022-05-27,13349.070313,13576.889648,13349.070313,13576.419922,13576.419922,0
2022-05-31,13576.419922,13576.419922,13395.070313,13453.900391,13453.900391,0
2022-06-01,13453.900391,13530.469727,13264.019531,13343.889648,13343.889648,0
2022-06-02,13343.889648,13529.889648,13242.309570,13529.209961,13529.209961,0
2022-06-03,13529.209961,13529.209961,13396.509766,13415.250000,13415.250000,0
2022-06-06,13415.250000,13566.700195,13413.490234,13435.769531,13435.769531,0
2022-06-07,13435.769531,13581.030273,13352.950195,13574.780273,13574.780273,0
2022-06-08,13574.780273,13574.780273,13398.589844,13425.450195,13425.450195,0
2022-06-09,13425.450195,13428.419922,13129.459961,13130.690430,13130.690430,0
2022-06-10,13130.690430,13130.690430,12812.419922,12817.349609,12817.349609,0
2022-06-13,12817.349609,12817.349609,12337.669922,12395.269531,12395.269531,0
2022-06-14,12395.269531,12480.179688,12212.799805,12299.269531,12299.269531,0
2022-06-15,12299.269531,12537.559570,12218.139648,12400.360352,12400.360352,0
2022-06-16,12400.360352,12400.360352,12012.349609,12099.519531,12099.519531,0
2022-06-17,12099.519531,12184.980469,11985.480469,12048.290039,12048.290039,0
2022-06-21,12048.290039,12404.459961,12048.290039,12356.750000,12356.750000,0
2022-06-22,12356.750000,12477.339844,12205.110352,12349.959961,12349.959961,0
2022-06-23,12349.959961,12455.139648,12286.519531,12442.540039,12442.540039,0
2022-06-24,12442.540039,12772.559570,12442.540039,12770.129883,12770.129883,0
2022-06-27,12770.129883,12836.179688,12731.669922,12766.530273,12766.530273,0
2022-06-28,12766.530273,12929.759766,12576.049805,12596.280273,12596.280273,0
2022-06-29,12596.280273,12649.250000,12537.349609,12577.889648,12577.889648,0
2022-06-30,12577.889648,12583.750000,12378.179688,12511.849609,12511.849609,0
2022-07-01,12511.849609,12697.450195,12418.540039,12675.589844,12675.589844,0
2022-07-05,12675.589844,12675.589844,12328.549805,12569.160156,12569.160156,0
2022-07-06,12569.160156,12652.660156,12478.280273,12576.299805,12576.299805,0
2022-07-07,12576.299805,12716.089844,12576.299805,12697.759766,12697.759766,0
2022-07-08,12697.759766,12740.410156,12630.190430,12674.009766,12674.009766,0
2022-07-11,12674.009766,12676.480469,12589.040039,12619.379883,12619.379883,0
2022-07-12,12619.379883,12628.379883,12458.139648,12500.179688,12500.179688,0
2022-07-13,12500.179688,12507.679688,12325.719727,12417.360352,12417.360352,0
2022-07-14,12417.360352,12417.360352,12153.370117,12328.490234,12328.490234,0
2022-07-15,12328.490234,12596.750000,12328.490234,12596.690430,12596.690430,0
2022-07-18,12596.690430,12709.580078,12450.820313,12483.709961,12483.709961,0
2022-07-19,12483.709961,12788.269531,12483.709961,12777.469727,12777.469727,0
2022-07-20,12777.469727,12802.059570,12693.259766,12753.019531,12753.019531,0
2022-07-21,12753.019531,12838.419922,12654.009766,12836.879883,12836.879883,0
2022-07-22,12836.879883,12901.610352,12722.990234,12799.150391,12799.150391,0
2022-07-25,12799.150391,12891.320313,12789.309570,12879.790039,12879.790039,0
2022-07-26,12879.790039,12879.790039,12766.969727,12791.530273,12791.530273,0
2022-07-27,12791.530273,12980.780273,12773.860352,12932.769531,12932.769531,0
2022-07-28,12932.769531,13120.530273,12864.209961,13090.429688,13090.429688,0
2022-07-29,13090.429688,13227.719727,13083.509766,13201.410156,13201.410156,0
2022-08-01,13201.410156,13207.019531,13101.379883,13162.870117,13162.870117,0
2022-08-02,13162.870117,13192.450195,13045.679688,13049.959961,13049.959961,0
2022-08-03,13049.959961,13200.709961,13049.959961,13155.339844,13155.339844,0
2022-08-04,13155.339844,13161.129883,13085.839844,13093.690430,13093.690430,0
2022-08-05,13093.690430,13140.719727,13001.009766,13138.259766,13138.259766,0
2022-08-08,13138.259766,13229.509766,13111.070313,13133.419922,13133.419922,0
2022-08-09,13133.419922,13190.299805,13097.070313,13129.410156,13129.410156,0
